"Source","Target","weight","jaccard","ra","pa","cn","salton","hubprom","hubdep","sorensen","lhn","AdamAdar","cosine_similarity","pearson_similarity"
10,29,5,0.518,0.667285662312129,4290,46,0.702310539035328,0.696969696969697,0.707692307692308,0.661417322834646,0.0107226107226107,11.0342158909508,0.98915,0.99189
10,30,3,0.576,0.85515698651433,5330,55,0.753353976483616,0.670731707317073,0.846153846153846,0.713286713286713,0.0103189493433396,13.3171834420841,0.98879,0.99312
10,31,1,0.54,0.933887038364284,5915,56,0.728132896381491,0.615384615384615,0.861538461538462,0.684210526315789,0.00946745562130178,13.7552944531366,0.99029,0.9912
10,33,1,0.463,0.53777575112428,3705,40,0.657152077453526,0.615384615384615,0.701754385964912,0.610169491525424,0.0107962213225371,9.49476253745687,0.99053,0.99359
10,34,2,0.388,0.471322301470436,3445,33,0.562236876049188,0.507692307692308,0.622641509433962,0.53448275862069,0.00957910014513788,7.82995986893815,0.98791,0.99209
10,39,5,0.563,0.832871886927935,4745,51,0.740375549052915,0.698630136986301,0.784615384615385,0.701492537313433,0.0107481559536354,12.4672555850034,0.99004,0.99059
10,40,2,0.513,0.624284592773094,3575,42,0.702443288405956,0.646153846153846,0.763636363636364,0.655172413793103,0.0117482517482517,10.1659808687108,0.98933,0.99402
10,41,2,0.486,0.498840505557676,3055,38,0.687508369239343,0.584615384615385,0.808510638297872,0.62962962962963,0.0124386252045827,9.01744808710122,0.98935,0.99309
10,42,1,0.481,0.548249107006581,3315,39,0.677365137434578,0.6,0.764705882352941,0.625,0.0117647058823529,9.34194795455391,0.99316,0.99422
10,43,1,0.627,0.639117673213927,2990,44,0.804668651555401,0.676923076923077,0.956521739130435,0.747663551401869,0.0147157190635452,10.6060564423256,0.99227,0.99542
10,46,1,0.434,0.44231261230504,2990,35,0.640077336464523,0.538461538461538,0.760869565217391,0.579439252336449,0.0117056856187291,8.25943471467935,0.9908,0.99262
10,47,1,0.429,0.521378802025381,3055,35,0.633231392720447,0.538461538461538,0.74468085106383,0.574074074074074,0.0114566284779051,8.52364516166655,0.9877,0.99214
10,58,2,0.356,0.376074080388215,2340,28,0.578828761416306,0.430769230769231,0.777777777777778,0.494845360824742,0.011965811965812,6.77845300856064,0.98884,0.99307
10,59,2,0.519,0.65053865290447,3705,43,0.70643848326254,0.661538461538462,0.754385964912281,0.661016949152542,0.0116059379217274,10.4267411570582,0.98959,0.9941
10,60,3,0.481,0.545141026626649,3315,39,0.677365137434578,0.6,0.764705882352941,0.625,0.0117647058823529,9.35311312053612,0.9922,0.99542
10,61,1,0.4,0.521562087051661,3640,36,0.596694189718616,0.553846153846154,0.642857142857143,0.547008547008547,0.00989010989010989,8.67723255240106,0.98766,0.99221
10,63,8,0.5,0.603306515007327,3510,41,0.692038567507172,0.630769230769231,0.759259259259259,0.643478260869565,0.0116809116809117,9.8960996029973,0.99013,0.9943
10,68,5,0.369,0.314271421509578,1560,24,0.6076436202502,0.369230769230769,1,0.505747126436782,0.0153846153846154,5.63326764753429,0.99596,0.9953
10,70,1,0.412,0.39170129382073,2145,30,0.647750275631296,0.461538461538462,0.909090909090909,0.553191489361702,0.013986013986014,7.19578583516527,0.99002,0.99385
10,71,1,0.373,0.366821134740406,2470,28,0.563390545609874,0.430769230769231,0.736842105263158,0.514851485148515,0.011336032388664,6.5543167762677,0.98855,0.99324
10,72,2,0.474,0.51820554752362,3380,39,0.670820393249937,0.6,0.75,0.619469026548673,0.0115384615384615,9.24958310943414,0.98987,0.99429
10,73,2,0.506,0.637530756998758,3640,42,0.696143221338386,0.646153846153846,0.75,0.64957264957265,0.0115384615384615,10.1900387648411,0.98839,0.99313
10,74,1,0.333,0.477852254948088,3705,32,0.52572166196282,0.492307692307692,0.56140350877193,0.474576271186441,0.00863697705802969,7.75430439012769,0.98817,0.99309
10,78,14,0.487,0.550399844896122,3120,37,0.662406258486475,0.569230769230769,0.770833333333333,0.630630630630631,0.0118589743589744,8.84081266479145,0.98881,0.99373
10,82,4,0.406,0.353643775759299,2080,28,0.61394061351492,0.430769230769231,0.875,0.547368421052632,0.0134615384615385,6.50994545083426,0.98959,0.99279
10,83,2,0.413,0.416201645908781,2795,33,0.624198949982466,0.507692307692308,0.767441860465116,0.557692307692308,0.0118067978533095,7.80693385690896,0.9882,0.99334
